GB	New Year's Day	1	1	0	0	0
GB	May Day	0	5	1	1	0
GB	Spring Bank Holiday	0	5	99	1	0
GB	Late Summer Holiday	0	8	99	1	0
GB	Christmas Day	25	12	0	0	0
GB	Boxing Day	26	12	0	0	0
GB	Good Friday	29	3	2002	0	0
GB	Easter Sunday	1	4	2002	0	0
GB	Easter Monday	2	4	2002	0	0
GB	Good Friday	18	4	2003	0	0
GB	Easter Sunday	20	4	2003	0	0
GB	Easter Monday	21	4	2003	0	0
GB	Good Friday	9	4	2004	0	0
GB	Easter Sunday	11	4	2004	0	0
GB	Easter Monday	12	4	2004	0	0
GB	Good Friday	25	3	2005	0	0
GB	Easter Sunday	27	3	2005	0	0
GB	Easter Monday	28	3	2005	0	0
GB	Good Friday	14	4	2006	0	0
GB	Easter Sunday	16	4	2006	0	0
GB	Easter Monday	17	4	2006	0	0
GB	Good Friday	6	4	2007	0	0
GB	Easter Sunday	8	4	2007	0	0
GB	Easter Monday	9	4	2007	0	0
GB	Good Friday	21	3	2008	0	0
GB	Easter Sunday	23	3	2008	0	0
GB	Easter Monday	24	3	2008	0	0
GB	Good Friday	10	4	2009	0	0
GB	Easter Sunday	12	4	2009	0	0
GB	Easter Monday	13	4	2009	0	0
GB	Good Friday	2	4	2010	0	0
GB	Easter Sunday	4	4	2010	0	0
GB	Easter Monday	5	4	2010	0	0
GB	Good Friday	22	4	2011	0	0
GB	Easter Sunday	24	4	2011	0	0
GB	Easter Monday	25	4	2011	0	0
GB	Good Friday	6	4	2012	0	0
GB	Easter Sunday	8	4	2012	0	0
GB	Easter Monday	9	4	2012	0	0
GB	Good Friday	29	3	2013	0	0
GB	Easter Sunday	31	3	2013	0	0
GB	Easter Monday	1	4	2013	0	0
GB	Good Friday	18	4	2014	0	0
GB	Easter Sunday	20	4	2014	0	0
GB	Easter Monday	21	4	2014	0	0
GB	Good Friday	3	4	2015	0	0
GB	Easter Sunday	5	4	2015	0	0
GB	Easter Monday	6	4	2015	0	0
